PRCnY6w8bNxy,RSg69LzPoiri,2024-10-18 13:50:52+05:30,"Tout c’était excellent, et on était très bien accompagné par nos guides je vous recommande cette expérience, très beau paysage, très belle plage à Zanzibar",fr,5.00,,t,viator,,Marc_G,"",,,,524,APPLICATION,2026-09-08 10:53:03.969859+05:30,,,f
PRCnY6w8bNxy,RSX58OO1yCX3,2023-12-16 09:37:32+05:30,En fantastisk Safari. 4 dager med masse opplevelser. Dyktig sjåfør og guide - mine ønsker ble tatt veldig hensyn til. Fikk sett alle dyrene som befinner seg på Savannen. Alt lagt tilrette for gode opplevelser. Bra lodge med god mat og muligheter for å slappe av mellom slagene. Kan anbefales - 4 dager akkurat passe - færre dager ikke å anbefale. Mikumi svært bra og artig var det å vandre i Udzungwa nasjonalpark  - vandring til fossefallet en opplevelse med humørfylte guider. ,no,5.00,,t,viator,,Einar_d,"",,,,525,APPLICATION,2026-09-08 10:53:07.405484+05:30,,,f
PRCSn30lnGSw,RSuGOWkj6hHR,2024-06-10 20:40:22+05:30,Great driver. Guide at Jozani extre.ely knowledgeable.  Great monkey experience! The Rock was amazing. Excellent trip - thoroughly enjoyed myself and highly recommend it.,en-gb,5.00,,t,viator,,Lesley_S,"",,,,526,APPLICATION,2026-09-08 10:53:07.409364+05:30,,,f
PRCtFN7eqhI4,RSXDqGrS5APX,2025-07-07 19:00:55+05:30,Autista molto gentile,it,5.00,,t,,family,Filomena,it,,,,527,APPLICATION,2026-09-08 10:53:10.719051+05:30,,,f
PRCtFN7eqhI4,RSuGiUj8zIpX,2024-11-06 09:04:48+05:30,"Water to cool off from the heat. Slept on the bus, felt safe. 9 adults 2 children and a lot of luggage.",en-gb,5.00,,t,viator,,Mfon_U,"",,,,528,APPLICATION,2026-09-08 10:53:11.569655+05:30,,,f
PRd2Edqxt95J,RSbeXGDBScbf,2026-05-17 15:54:59+05:30,"My guide Addis met me and we were off to a spice farm where a farm guide walked me through the foliage pointing out source plants for kitchen spices. After '"Butterfly'" climbed a palm to retrieve a coconut, we returned by taxi to town and began walking to the spice, food, meat and fish markets. Went to the memorial at the cathedral located near the former slave market. Passed the Freddie Mercury museum (closed.) Visited the aging Catholic Cathedral. Down to the beach and boarded a small motorboat to Prison Island to see tortoises and peacocks. Return to port.",en-gb,5.00,,t,viator,,Kenneth_C,"",,,,529,APPLICATION,2026-09-08 10:53:11.573775+05:30,,,f
PRd2Edqxt95J,RSdixYaTBj3K,2025-09-10 08:08:10+05:30,"Very bad experience. Nobody showed up to pick me at the hotel as scheduled. No person contacted me to inform me of cancellation by the operator whatsoever. So, the paid tour was never done. ",en-gb,1.00,,t,viator,,Rafael_P,"",,,,530,APPLICATION,2026-09-08 10:53:20.574424+05:30,,,f
PRDp85OFSnCL,RS52eAKM3iMT,2023-10-07 15:57:40+05:30,"Book this tour!!! We had a short stay in Zanzibar and this was definitely the highlight of our trip. Our guide was on time, extremely friendly and knowledgeable, answering the million questions that we asked, and made us feel like a friend! We got picked up and dropped off from Riu Jambo in Nungwi smoothly and enjoyed the rest of the day. Our favorite part was sitting down with our guide at the end for a snack (we booked a later tour than lunch) and just chatted! I would recommend this trip to anyone visiting Zanzibar. ",en-gb,5.00,,t,viator,,Tori_G,"",Thank you very much for choosing us ,en,2023-10-15 04:18:13+05:30,566,APPLICATION,2026-09-08 10:53:39.84133+05:30,,,f
PRd2Edqxt95J,RSfO2BeLxRly,2025-05-02 14:13:43+05:30,"I had such a beautiful day in Zanzibar thanks to my wonderful guide Amina and driver Jingga Boy. Amina made me feel safe, welcome, and truly cared for throughout the whole tour. She shared the fascinating history of Stone Town with so much passion, and I loved how she brought every corner of the city to life with her stories.

Prison Island was a dream—Amina was so attentive and kind, especially when we visited the giant tortoises, a highlight for me!

Later, at Tangawizi Spice Farm, she made the experience fun and interactive. I learned so much, laughed a lot, and even got to taste and smell so many wonderful things.

Jingga Boy was the perfect driver—calm, friendly, always on time, and his driving was smooth and safe. I felt really looked after.

This day will stay with me for a long time. Thank you, Amina and Jingga Boy, for making it so special. I couldn’t have asked for better company.",en-gb,5.00,,t,viator,,Farhana_N,"",,,,531,APPLICATION,2026-09-08 10:53:20.579664+05:30,,,f
PRd2Edqxt95J,RS6innFojFdr,2025-03-05 16:13:19+05:30,"Our tour guide Amina was great, she gave us a wonderful tour full of information and we had a great time. We learned a lot and really enjoyed ourselves. I would definitely recommend this tour. ",en-gb,5.00,,t,viator,,robert_g,"",,,,532,APPLICATION,2026-09-08 10:53:20.585253+05:30,,,f
PRd2Edqxt95J,RSc6xZk1wZEo,2025-01-15 14:12:00+05:30,"Ibrahim was friendl, knowledgeable and flexible. The spice farm tour was more interesting than expected, seeing a pair of red mongeese was a bonus, the ginger tea and local fruits were tasty. The boat ride to Prison Island was a little bumpy but worth it for the giant tortoises. A worthwhile tour. ",en-gb,5.00,,t,viator,,Lyndsey_B,"",,,,533,APPLICATION,2026-09-08 10:53:20.589355+05:30,,,f
PRd2Edqxt95J,RSuzUeaM6y8C,2024-12-04 07:04:54+05:30,Our guide Amina was very knowledgeable and very accommodating to what we wanted to do. I wasn't well enough  to do the walking tour and it was incredibly hot. She still gave us all the history and took us to the Freddy Mercury museum.,en-gb,4.00,,t,viator,,Samantha_S,"",,,,534,APPLICATION,2026-09-08 10:53:20.592604+05:30,,,f
PRd2Edqxt95J,RSwQJWWBjse6,2024-11-26 06:45:04+05:30,Experiencing the beauty of Stone Town and Prison Island were amazing and well worth it! Spice Farm is a must-do! Don't come to Zanzibar and skip this! ,en-gb,5.00,,t,viator,,Taia_H,"",,,,535,APPLICATION,2026-09-08 10:53:20.595767+05:30,,,f
PRd2Edqxt95J,RSPlxOHPuHiD,2024-10-22 20:16:47+05:30,"Take enough money for all the tipping required.
The spice farm tour was very interesting and guide was quite informative. 
Good boat ride to prison island, very hot there, again our guide was courteous and informative. We were not offered the snorkelling.  
On our walk through Stonetown we visited the fort and walked past many shops. We did not visit the Dispensary nor the Slave museum as were advertised on the itinerary and our full day tour finished at 2pm. 
We visited the slave museum on our own a few days later and had to pay the $5 USD pp admission which should have been included in our tour!",en-gb,3.00,,t,viator,,Kaylene_G,"",,,,536,APPLICATION,2026-09-08 10:53:20.598915+05:30,,,f
PRd2Edqxt95J,RSd729c7iTjf,2024-10-02 18:50:58+05:30,good and interesting day tour; be prepared to hand out a few tips along the route; guide was friendly and professional but mostly left us to read alone or proceed certain areas on our own; friendly and good driver; good vibes,en-gb,3.00,,t,viator,,Michael_K,"",,,,537,APPLICATION,2026-09-08 10:53:20.602816+05:30,,,f
PRd2Edqxt95J,RSXiqSw8RuOW,2024-08-06 18:22:08+05:30,"Ibrahim was amazing, super friendly and fun. The driver, Salim was very helpful and friendly. 
Had an amazing day and definitely recommend this tour! ",en-gb,5.00,,t,viator,,Lucilia_A,"",,,,538,APPLICATION,2026-09-08 10:53:20.606506+05:30,,,f
PRd2Edqxt95J,RSKBaUlR7PgD,2024-08-04 19:40:20+05:30,"Places were interesting and what we saw was good especially the spice farm.
Information provided by the guides was disappointing. One was on his phone most of the tour allowing the trainee to talk to us. She was very good but he then just repeated what she said because he wasn''t listening. One didn''t take us to the places we were meant to visit in Stonetown including the Old Dispensary. The cathedral we were meant to visit was closed. No water was provided so we had to buy our own which cost $7. No time for lunch so from 8.30 pick up to 4pm drop off we weren''t given time for a food or drink stop.  Most disappointing Viator tour we have done.",en-gb,3.00,,t,viator,,Martin_H,"",,,,539,APPLICATION,2026-09-08 10:53:20.609832+05:30,,,f
PRd2Edqxt95J,RSDON1zgpL4v,2024-06-16 18:40:46+05:30,Amazing Tour! Theyr reached out to me the day before to confirm pickup time and location. The driver Simba was right on time to pick me up at 8:30AM. We met with the tour guide Ali in our first stop. Make sure you take with you shoes that you can get in the water going to Prison Island and bring extra walking shoes after Prison Island. This is an 8hrs tour that involves a lot of walking. Would 💯 recommend Simba and Ali,en-gb,5.00,,t,viator,,Aline_D,"",,,,540,APPLICATION,2026-09-08 10:53:20.613063+05:30,,,f
PRd2Edqxt95J,RSIIrlvvUnQS,2024-04-05 19:53:39+05:30,"We embarked on a transformative journey through Zanzibar''s vibrant history, culture, and natural wonders with the Private Tour of Stone Town, the Spice Farm, and Prison Island. Led  Ibrahim we explored the ancient streets of Stone Town, adorned with intricate architecture and steeped in tales of centuries past. The we delved into the aromatic world of spices at a traditional Spice Farm, where we were enchanted by the scents of cinnamon, clove, and cardamom. We concluded our adventure on Prison Island, a secluded paradise brimming with giant tortoises. ",en-gb,5.00,,t,viator,,Teleah_D,"",,,,541,APPLICATION,2026-09-08 10:53:20.616141+05:30,,,f
PRd2Edqxt95J,RSlPWxR4sret,2024-03-24 15:02:00+05:30,"We had one day from Nungwi Beach to see Zanzibar city. Abraham was awesome!!! He was punctual, extremely friendly and accommodating for our group of 7. He had a great sense of humor and it was like traveling with a friend of the family. He made sure we saw everything we wanted to see and even stayed a little longer so that we could see everything. We and our kids loved Abraham spirit. I would highly recommend this tour and especially Abraham!!  ",en-gb,5.00,,t,viator,,Roger_P,"",,,,542,APPLICATION,2026-09-08 10:53:20.638188+05:30,,,f
PRd2Edqxt95J,RSilqu9yR5vL,2024-02-12 12:42:13+05:30,"Our guide was friendly and asked us what we wanted to do and where we’d like to go around Stone Town, let us have enough time to explore every place, take pictures and read about each place we visited.",en-gb,5.00,,t,viator,,Ognyan_Z,"",,,,543,APPLICATION,2026-09-08 10:53:20.642174+05:30,,,f
PRd2Edqxt95J,RSWqM20LduiV,2024-01-17 16:06:39+05:30,"Sehr netter und gesprächiger Guide, hat viel erklärt über die Orte und Kultur. Es war ein sehr schöner Tag auch der Fahrer war sehr zuvorkommend. Der Guide bei der Spice Farm war auch sehr nett und kannte sich gut aus super erklärt.",de,5.00,,t,viator,,Peggy,"",,,,544,APPLICATION,2026-09-08 10:53:20.656268+05:30,,,f
PRdqYvaMcIyD,RSGP1MJAaI2w,2026-07-20 16:34:41+05:30,Wonderful tour with Hamed (Mardi). He was very knowledgeable about the history of Stone Town and prison island. He allowed us ample time to enjoy the town and shop for souvenirs. The guide at the spice farm was also incredible. Wonderful tour.,en-gb,5.00,,t,viator,,Ashley_W,"",Than you Ashley,en,2026-07-21 15:31:54+05:30,567,APPLICATION,2026-09-08 10:53:39.846002+05:30,,,f
PRG0KN072rRr,RSdlwMOijRU0,2025-09-29 23:55:12+05:30,"Evrything was well organized. The guide (Hassan) was very helpful, and very flexible. He answered all the questions and gave assistance when we needed.",en-gb,5.00,,t,,family,Béla,at,,,,701,APPLICATION,2026-09-08 10:55:27.116811+05:30,,,f
PRd5Fa25bcDi,RS5xgrf1lBgl,2025-09-08 14:46:52+05:30,"this is a taxi driver taking you to the 3 locations. they changed the time of pickup for 2hours later. this was 2hrs away from the hotel and we were taken by a taxi. the 1st location was the cave and we were told we would have 2hrs there. After 1hr the driver told us we had to go. the next location was the beech. this was only 15miles away but took almost 1.5hrs to get there as the taxi wasn''t able to go over the terrain and could only go walking speed to get it it. when we arrived the tide was fully in and we couldn''t even go onto the beech.(if we had left at the original time we would have been on the beech before the tide came in) The 3rd location was at the same point, a small restaurant on the hill next to the beech. Again this was a 5min quick drink and away. (both were meant to be 2hrs) then a 3hr drive  back to the hotel. All in all, if you are looking to spend the whole day in a taxi for just over 1hr at a cave pool then this is a trip for you. Everyone else, stay well clear of this as it was a disaster.  ",en-gb,1.00,,t,viator,,Colin_M,"","Thank you for sharing your feedback. We’re sorry to hear that your experience did not meet your expectations. Regarding the pickup time, it was adjusted due to the availability of the cave, and we contacted you one day before to inform you of the change.

We understand your concerns about the limited time at each stop and the challenges with reaching Mtende Beach. Unfortunately, the tide and the rough terrain can sometimes affect accessibility and travel time, but we recognize that this impacted your visit.

Your comments about scheduling and timing are very important to us, and we will be reviewing this itinerary with our team and drivers to improve time management and communication, ensuring our guests can enjoy each location as planned.

We truly appreciate you bringing this to our attention, as it helps us improve our service for future travelers.",en,2025-09-09 17:02:45+05:30,545,APPLICATION,2026-09-08 10:53:20.659971+05:30,,,f
PRDAX5ujPN10,RSAZr4kwQkST,2024-10-06 04:24:43+05:30,"I had sent a lot of time reviewing the many spice farm options, as I was not looking for the tourist version, or being asked to purchase other products/ services. I wanted to immerse myself in the spices, which is what Zanzibar is known for. The tour operator was 30 minutes late. I had to reach out a number of times to find out what time he was expecting to arrive (I understand traffic issues, however the driver could have contacted me). The driver dropped me at the tour and said he would return in 2 hours. Upon completing the tour, another driver picked me up. The tour itself was average. The guide was very informative about the spices that were located on the property. The property is set up for tourist and had minimal of each spice. Too many times there was constant multiple upselling to eat lunch at the property, buy soaps and other products and watch a gentleman climbing a coconut tree. As a solo traveler, I felt uncomfortable with the upselling as I was not able to deflect attention to others. I left informed about some key Zanzibar spices but underwhelmed as I have been wanting to visit the spice farms for many years.",en-gb,3.00,,t,,alone,Melissa,au,,,,546,APPLICATION,2026-09-08 10:53:21.74681+05:30,,,f
PRDN8i2dL05Z,RSEh6IKzZKZ7,2026-01-18 05:15:11+05:30,"Our tour guide Amina and driver Simba were delightful. Engaging, knowledgeable and professional. The horse safari was amazing as were the 2 horse handlers. The turtle sanctuary was lovely too.",en-gb,5.00,,t,viator,,Katherine_M,"",,,,547,APPLICATION,2026-09-08 10:53:26.70911+05:30,,,f
PRDp85OFSnCL,RSwolHj27gcr,2025-07-01 18:30:33+05:30,"Service of our guide was great! Knowledgeable about the spice farm was great, and invaluable in Stone Town. 
However. DO NOT BE FOOLED BY THE DESCRIPTION! We went to the spice farm, then into town, but there was NO WAY we would’ve had time to go out to Prison Island. But the price included the admission AND a water taxi! For my party of 5, that was $105 we paid for something the tour operator never did with us. I reached out to the tour operator AND Viator, for a refund of that portion, and crickets.",en-gb,4.00,,t,viator,,Heather_R,"","Dear Heather.

Thank you very much for opening up to us. We were happy to host you and do our best for you and your family.

We do not to do anything stupidity to our beloved clients. The Tour was planned well for you as it explained. Everything was well prepared and reserved for you and more importantly, we always do our tour as descriptions say to all of our customers. 

First and foremost, late show up. The guide arrived at the hotel in time 09:20am as you planned to be picked up at 09:30am and instead you left hotel at 10. So with your itinerary, everything you gave to our guide couldn’t able to finish the tour as you wished. 

Secondly : You didn’t not inform us about hurrying to the airport at 2pm. Honesty speaking this is our first experience we ever received since we established our company by not being informed by clients same situation, you had to fill all details in a special requirements to alert us on how your itinerary needed to be tailored, however the tour descriptions say 4 hours Maximum excluding driving time to 3 different spots.

Finally: it’s 100% right for what you paid, we booked all tickets for you, private boat to Prison island for you, and reserved Swahili food for you in Stone Town, we were able to continue the itinerary till the end of excursion, but unfortunately the Tour had to end because of your appointment and this situation was not in our side so it was very hard for us to refund the services.

Kindly regards ",en,2025-07-02 05:57:22+05:30,548,APPLICATION,2026-09-08 10:53:37.008596+05:30,,,f
PRDp85OFSnCL,RSKXyCBNM61J,2025-02-12 11:05:37+05:30,"We visited Stone Town, Prison Island and Jambo Spice Farm with our guide Abu. He was very informative and a great guide to show us around. His knowledge of the history of Prison Island in particular was excellent and we had a really fun time. ",en-gb,5.00,,t,viator,,Russell_E,"",Thank you very much for booking us ,en,2025-02-13 19:34:03+05:30,549,APPLICATION,2026-09-08 10:53:39.72018+05:30,,,f
PRDp85OFSnCL,RSPETH9m5FAE,2025-01-25 04:53:09+05:30,I really enjoyed this combo of experiences. We saw all the must-see items and were given enough space to enjoy shops if we wanted to. The food was amazing and the guide was super informative about everything we saw. 100% recommend to others!,en-gb,5.00,,t,viator,,Andri_J,"","Thank you very much for booking us, hopefully we will get time seeing you again ",en,2025-01-25 08:03:52+05:30,550,APPLICATION,2026-09-08 10:53:39.723783+05:30,,,f
PRDp85OFSnCL,RSbUPcuuE67w,2024-12-02 06:16:22+05:30,"Good tour with Abu! We saw Prison Island and Stone Town. The tour states a Spice Farm visit is included, but our guide said they changed this and it’s no longer included. Other than that, everything else was great.",en-gb,4.00,,t,viator,,Hania_B,"","Thank you very much and apologies for the inconvenience caused, this is because our tour changed from Spice farm to Spice Market to avoid confusion with clients by doing same thing at one place together with long drive.

Again thank you very much for this ",en,2024-12-03 04:28:10+05:30,551,APPLICATION,2026-09-08 10:53:39.727125+05:30,,,f
PRDp85OFSnCL,RSmpf88gDlQb,2024-07-19 19:37:46+05:30,Abu was so kind and accommodating. He ensured that we saw everything we wanted and within our time constraints. He was very informative and also personable. We really enjoyed our tour.  We had no idea a water taxi was a speed boat thrill ride.  We loved it.  ,en-gb,5.00,,t,viator,,Tenaja_M,"",Thank you very much and hope to see you again in here ,en,2024-07-21 14:57:17+05:30,552,APPLICATION,2026-09-08 10:53:39.733121+05:30,,,f
PRDp85OFSnCL,RSLMQ2oWjhGi,2024-06-27 09:11:13+05:30,"Abuu, our guide was friendly and knowledgeable, and he adjusted things as we went based on what we wanted to do. The visit to Prison Island was short and felt a bit rushed, but it was a highlight. Abuu knew a lot about the history of StoneTown, so we really enjoyed learning from him and lunch was delicious. We had a different guide at the spice farm, and while our visit was great and very informational, there were parts that felt like they were just seeking money. A huge bonus was that this tour included a ride to and from our hotel (which was a long way!).",en-gb,4.00,,t,viator,,Rebecca_S,"",Thank you very much ,en,2024-06-27 16:54:10+05:30,553,APPLICATION,2026-09-08 10:53:39.737821+05:30,,,f
PRDp85OFSnCL,RSdu40AmL0wF,2024-04-09 05:55:55+05:30,Abu and his driver provided a wonderful tour for us. Abu is knowledgeable and very proud of his country and was excited to share it with us.  He was very accommodating and tailored the tour to our needs. We had a wonderful Swahili lunch even though Abu could not eat because of Ramadan. He arranged a driver for us to take us to dinner at night.  We very much enjoyed our tour with Abu.,en-gb,5.00,,t,viator,,Kim_P,"",Thank you very much Mr Kim for choosing us and spending time with. My team and I had amazing time in fact and can’t wait to see you again ,en,2024-04-12 14:35:10+05:30,554,APPLICATION,2026-09-08 10:53:39.741869+05:30,,,f
PRDp85OFSnCL,RSuAREmDFSzn,2024-03-08 08:53:59+05:30,Abu was a friendly and informative guide. The tour will benefit from the reopening of the museum. The lunch of assorted carbohydrates was not for the gastronome I am sure there more interesting forms of Swahili food ,en-gb,4.00,,t,viator,,david_p,"",Thank you so much for spending time with us Mr David. Hope to see you again when everything is sorted okay in Stone town and I believe will be insane and feeding lots of history ,en,2024-04-12 14:36:32+05:30,555,APPLICATION,2026-09-08 10:53:39.745853+05:30,,,f
PRDp85OFSnCL,RSdjK9nCByWf,2024-02-10 19:08:19+05:30,"1 Stern für die Fahrt vom und zum Hotel.
1 Stern für die Spice Farm. 

Wir wurden pünktlich ahgeholt. Die Prison Island ist eine Touristenhochburg. HORROR. Die Schildkröten werden überhaupt nicht artengerecht gehalten. Uns wurde es wähend der Tour durch die Steinstadt zu warm. Deshalb haben wir um 11.45 gebeten das Mittagessen vorzuverschieben. Wie in der Buchungsbestätigung beschrieben ist Lunch ab 12 Uhr. Leider wurde uns dann gesagt, dass Mittagessen erst ab 12.45/13.00 möglich ist. Wir haben dann gesagt, dass wir dies überspringen. Anschliessend habe ich den Organiser gebeten und den Lunch zurückzuerstatten, da 330 USD ohne Lunch und ohne Getränk doch sehr teuer ist. Dieser stellt sich quer und behauptet das sei nicht möglich und wir könnten das Mittagessen an einem anderen Tag durchführen. Für diesen Preis verlangen wir eine gewisse Flexibilität in den vom dem Organisator genannten Zeiten. Komplette Geldverschwendung! ",de,2.00,,t,viator,,Rebecca_S,"","Liebe Rebecca, vielen Dank, dass Sie Ihre Kommentare zur Reise geschrieben haben. Ich bin Abu, der am 9. Februar 2024 Ihr Reiseleiter war. Ich bin der Einzige, der weiß, was bei dieser Reise passiert ist, daher nehme ich mir die Zeit, auf Ihre Kommentare zu antworten. Ehrlich gesagt wünsche ich mir nicht, dass dies unseren geliebten Kunden passiert, die diese Reise erleben möchten. Wenn Sie sich Sorgen um das Mittagessen gemacht haben, lautet unsere Richtlinie für das Mittagessen: „Das Mittagessen findet zwischen 12:00 und 14:00 Uhr statt.“ Aufgrund Ihrer schnellen Absage war es daher schwierig, das Mittagessen nach Ihren Wünschen zuzubereiten, und wir entschuldigen uns für dieses unerwartete Erlebnis. Darüber hinaus handelt es sich um ein zuverlässiges Unternehmen, und wir halten uns gegenüber allen an unsere Richtlinien. Daher war es wirklich unmöglich, Ihnen das Mittagessen zu erstatten. Zum Glück haben wir Ihnen verschiedene Möglichkeiten gegeben, um es Ihnen klar zu machen, aber Sie vernachlässigen es. Nochmals vielen Dank und wir entschuldigen uns für etwaige Unannehmlichkeiten",de,2024-02-11 02:58:10+05:30,556,APPLICATION,2026-09-08 10:53:39.750673+05:30,,,f
PRDp85OFSnCL,RSBlWlJoZ2OD,2024-01-28 21:56:20+05:30,"My wife and I enjoyed our day visit to Zanzibar. This tour of the Maganga Spice Farm, Stone Town and Prison Island provided an eclectic overview of the island, its history and people. Abu, our tour guide, was engaging, knowledgeable and personable. He provided excellent information and patiently answered our questions. We would recommend the tour.",en-gb,5.00,,t,viator,,Pedro_C,"",Thank you very Sir for trusting us. It was great honor serving you in here ,en,2024-02-02 04:18:49+05:30,557,APPLICATION,2026-09-08 10:53:39.755585+05:30,,,f
PRDp85OFSnCL,RSCDh2NTySgE,2024-01-20 14:07:34+05:30,"I requested Abuu as my tour guide because he received such positive reviews.  I was looking forward to spending the day with him and enjoying this tour.  Unfortunately, it began storming while I was at the spice farm and it rained for a long time. This significantly impacted my time on this tour. 

Once I arrived at the meeting place to meet Abuu, we grabbed umbrellas and I was able to see some of Stone Town.  I enjoyed walking through the narrow streets with him and learning the history and watching people interact with me and each other.

I was not able to go to Prison Island to see the tortoises, which was a huge disappointment, but beyond our control.  I didn''t have lunch in Stone Town either, due, I''m assuming, to the rain.  The spice tour was okay but was the part of the tour I was least excited about.  ",en-gb,4.00,,t,viator,,Melva_M,"","Thank you very much for having short good time with our beloved guide Abu and short experience with him either.

We Marab Tours & Safari apologized for unavoidable reasons caused by storm since it was huge disaster to allow you go to Prison with that whether and regarding the water Taxi is not huge for that storm 

We hope will meet you again and experience things with us, i hope Abu will give you unforgettable experiences and huge memories as you wished 

Thank you for once again ",en,2024-01-22 02:51:49+05:30,558,APPLICATION,2026-09-08 10:53:39.761199+05:30,,,f
PRDp85OFSnCL,RSJ1uwMZMhpe,2024-01-18 00:12:39+05:30,"This was a fabulous tour but what made it so special was our tour guide Abu. 
His chasima and knowledge was excellent and he made the tour so enjoyable. 
I would highly recommend it and ask for Abu. He made all the difference. ",en-gb,5.00,,t,viator,,Hugh_R,"",Thank you very much for getting experience with us - We are happy to hear your guide Abu was perfect ,en,2024-01-22 02:53:25+05:30,559,APPLICATION,2026-09-08 10:53:39.765497+05:30,,,f
PRDp85OFSnCL,RS15KSa3YvBw,2024-01-17 06:33:37+05:30,"I highly recommend this tour. Abu was such an amazing guide! So knowledgeable and kind with a great sense of humor. Traveling alone, safety is a big concern for me but I felt so well taken care of every step of the way. Lunch at the local restaurant gave me the chance to try some new delicious foods I probably wouldn''t have discovered on my own. Overall, it was a fun day and a great way to see some highlights of Zanzibar.",en-gb,5.00,,t,viator,,Deanna_M,"",Thank you very much for having such amazing experience with our beloved guide Abu - We Marab Tours & Safari welcome you again to book trips with us ,en,2024-01-22 02:56:18+05:30,560,APPLICATION,2026-09-08 10:53:39.769783+05:30,,,f
PRDp85OFSnCL,RSBuT7Q0b8EW,2024-01-08 17:52:20+05:30,"It was good to see spices in their raw form, how is grown, harvested, and tastes befit hitting the store shelves",en-gb,5.00,,t,viator,,Vincent_G,"","Thank you very much, we appreciate your support tons ",en,2024-01-12 09:03:15+05:30,561,APPLICATION,2026-09-08 10:53:39.775883+05:30,,,f
PRDp85OFSnCL,RSU2kKePFmuC,2024-01-06 20:50:34+05:30,"This tour included everything that we would want to see on Zanzibar and was very well organized to make the most efficient use of our time. Our guide, Abu, was knowledgeable and well prepared and even brought us to the airport at the end. I highly recommend this tour!",en-gb,5.00,,t,viator,,Melissa_A,"","Thank you very much for choosing us, my team and I appreciate lots for your kindness as well ",en,2024-01-12 09:01:32+05:30,562,APPLICATION,2026-09-08 10:53:39.780194+05:30,,,f
PRDp85OFSnCL,RSVth6j22Htx,2023-12-21 07:58:28+05:30,"This tour was an amazing experience! My tour guide, Abu, who happens to be the owner was very knowledgeable, attentive, and just all around fun! I felt very safe with him as this tour was experienced solo. Prison island, the spice tour, and the delicious local Swahili lunch were my top three favorites! Also, shouts out to the awesome assistant whom also was an excellent guide with great sense of humor!",en-gb,5.00,,t,viator,,Markeisha_G,"","Thank you very much Markeisha - I also had amazing time with you during your stay In Zanzibar 

Hope to see you soon ",en,2024-01-01 19:10:43+05:30,563,APPLICATION,2026-09-08 10:53:39.784512+05:30,,,f
PRDp85OFSnCL,RSS93fyjhvGS,2023-12-19 13:49:26+05:30,"My tour guide Abu went out his way to meet me at the ferry once I arrived from Dar Es Salaam.  He then guide me on a solo tour throughout Zanzibar.   We started at a Spice Farm, took a boat to Prison Island and ended up walking around Zanzibar before heading to a local spot for lunch. Overall it was a very impressive tour condensed so I could see everything before the last ferry leaves.  I would highly recommend and they suit the tour based on the customer which I appreciate.",en-gb,5.00,,t,viator,,Demetrius_V,"","Thank you very much for choosing us, We wish you the best in life ",en,2023-12-20 04:25:14+05:30,564,APPLICATION,2026-09-08 10:53:39.830645+05:30,,,f
PRDp85OFSnCL,RSCMLV7EJJhm,2023-11-17 11:45:03+05:30,Abu was an excellent guide.  He was friendly and very knowledgeable.  We loved the Spice farm and all the variety of spices growing in Zanzibar.  Thank You Abu.  ,en-gb,5.00,,t,viator,,Vicki_O,"",Thank for so much for trusting us ,en,2023-11-18 16:58:39+05:30,565,APPLICATION,2026-09-08 10:53:39.836414+05:30,,,f
PRir9Z31zc5X,RSRQsEty63M6,2026-01-23 20:10:09+05:30,It was a marvellous experience. Our tour guide was superb. We loved every moment and his explanations were very helpful.,en-us,5.00,,t,,partner,Atwebembeire,ug,,,,937,APPLICATION,2026-09-08 10:57:47.019139+05:30,,,f
PRdqYvaMcIyD,RSwpZqLvCvDG,2026-07-19 19:32:59+05:30,"It was informative and fun. Our guide Mady was very knowledgable and funny. We loved the spice farm tour and lunch at Jambo but beware the toilet facilities is terrible and dirty! The Stonetown walk was also informative but we had to pay extra for entrance into the Freddy Mercury Museum although the tour info said all entrance fees are included in the price. The prison island trip was a bit of a letdown as its only the turtles that is worth seeing. Also you should take extra water as you only get 1 tiny bottle per person with lunch for the whole day! Also EVERYBODY wants tips, be prepared. Wear comfortable shoes! RNot sure if its worth the price we paid, but did enjoy the tour. ",en-gb,4.00,,t,viator,,Elna_B,"",Thank you Elna,en,2026-07-21 15:33:30+05:30,568,APPLICATION,2026-09-08 10:53:43.586007+05:30,,,f
PRdqYvaMcIyD,RSKoHMjimKiH,2025-08-09 07:36:38+05:30,"Amazing tour, had a great day exploring the spice farm, prison island and stone town. Saw lots of huge turtles 🐢 ",en-gb,5.00,,t,viator,,alisegarris,"",Thank youAlise,en,2025-08-09 15:49:57+05:30,569,APPLICATION,2026-09-08 10:53:43.591084+05:30,,,f
PRdqYvaMcIyD,RSZ0EC0jAIDZ,2025-05-13 12:07:18+05:30,"Abkar was a wonderful guide! I learned so much about the history of Zanzibar. He was the perfect companion for the day - he balanced giving me information and also allowing me to quietly experience each place we went. It was a long day but I would not have wanted anyone else to guide me through. I felt comfortable asking (many) questions, and I also felt safe and well taken care of. Thank you Abkar!",en-gb,5.00,,t,viator,,Danielle_A,"",Thank you ,en,2025-05-18 12:27:58+05:30,570,APPLICATION,2026-09-08 10:53:43.596043+05:30,,,f
